symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
ETERNAL,ETERNALEQN,328.1,0.03,272151922,272151922,88977349378.68,328.0,-,,368.45,212.6,0.1,328.8,328.1,332.95,315.8,2026-08-31 16:00:28,value
LENSKART,LENSKARTEQN,663.0,4.22,111714980,111714980,73873764824.6,636.15,-,,674.9,356.1,26.85,646.0,662.4,674.9,640.95,2026-08-31 16:00:28,value
LAURUSLABS,LAURUSLABSEQN,1915.0,-1.21,30995343,30995343,59189326899.66,1938.5,08-May-2026,,1949.0,823.1,-23.5,1945.0,1915.0,1949.0,1847.8,2026-08-31 16:00:28,value
HDFCBANK,HDFCBANKEQN,709.0,-1.57,78157067,78157067,56343429600.3,720.3,19-Jun-2026,,1020.5,704.15,-11.3,723.05,709.0,739.75,704.15,2026-08-31 16:00:28,value
ADANIENSOL,ADANIENSOLEQN,1417.4,-10.37,35589890,35589890,51478996390.5,1581.4,14-Jun-2024,,1789.0,744.9,-164.0,1589.0,1417.4,1592.9,1417.4,2026-08-31 16:00:28,value
GROWW,GROWWEQN,193.7,1.17,235495223,235495223,45255117003.91,191.46,-,,227.2,112.0,2.24,192.0,192.06,195.0,190.03,2026-08-31 16:00:28,value
RELIANCE,RELIANCEEQN,1277.0,-0.78,34871137,34871137,44579958963.54,1287.0,05-Jun-2026,,1611.8,1249.8,-10.0,1278.7,1277.0,1297.6,1271.0,2026-08-31 16:00:28,value
ADANIENT,ADANIENTEQN,2859.1,-9.76,12872435,12872435,37561765330.0,3168.5,12-Jun-2026,,3245.0,1753.0,-309.4,3165.0,2859.1,3165.0,2859.1,2026-08-31 16:00:28,value
ATHERENERG,ATHERENERGEQN,1717.7,6.27,19768043,19768043,33138751924.34,1616.3,-,,1717.7,421.6,101.4,1655.0,1717.7,1717.7,1626.4,2026-08-31 16:00:28,value
BHARTIARTL,BHARTIARTLEQN,1811.9,-3.75,16921326,16921326,31264349557.38,1882.4,24-Jul-2026,,2174.5,1740.5,-70.5,1880.0,1811.9,1895.5,1811.9,2026-08-31 16:00:28,value
BALRAMCHIN,BALRAMCHINEQN,688.0,5.06,39555765,39555765,28232136153.45,654.85,17-Nov-2025,,780.95,393.55,33.15,650.2,693.5,738.95,647.55,2026-08-31 16:00:28,value
BALKRISIND,BALKRISINDEQN,2300.0,-1.71,9682350,9682350,22098124228.5,2340.1,04-Aug-2026,,2775.0,1970.0,-40.1,2320.0,2279.2,2371.0,2241.1,2026-08-31 16:00:28,value
ICICIBANK,ICICIBANKEQN,1454.0,2.19,15331697,15331697,22013863820.48,1422.8,03-Aug-2026,,1480.0,1187.6,31.2,1422.8,1454.0,1454.0,1419.0,2026-08-31 16:00:28,value
BSE,BSEEQN,3282.0,-3.61,6123157,6123157,20199682627.3,3405.0,10-Jul-2026,,4446.8,2021.5,-123.0,3405.0,3282.0,3408.0,3216.3,2026-08-31 16:00:28,value
ASTRAL,ASTRALEQN,1522.2,-0.66,11516278,11516278,17606316131.96,1532.3,14-Aug-2026,,1768.7,1311.6,-10.1,1520.0,1522.2,1581.0,1515.5,2026-08-31 16:00:28,value
SBICARD,SBICARDEQN,644.75,0.58,26270918,26270918,17010419405.0,641.05,11-Mar-2026,,965.0,565.45,3.7,632.9,644.75,668.45,632.9,2026-08-31 16:00:28,value
AUGMONT,AUGMONTEQN,904.0,-5.93,17691142,17691142,16859127591.74,788.0,-,,1019.8,900.0,-57.0,961.0,908.15,1019.8,900.0,2026-08-31 16:00:28,value
ADANIPORTS,ADANIPORTSEQN,1593.1,-6.7,9621819,9621819,15593697180.54,1707.5,12-Jun-2026,,1891.1,1292.0,-114.4,1710.0,1593.1,1711.4,1593.1,2026-08-31 16:00:28,value
ASHOKA,ASHOKAEQN,119.74,6.29,98468036,98468036,12289795573.16,112.65,20-Sep-2024,,214.5,101.0,7.09,117.7,120.29,129.0,116.91,2026-08-31 16:00:28,value
M&M,M&MEQN,3282.0,-1.56,3613080,3613080,11969230770.0,3334.0,03-Jul-2026,,3839.9,2896.0,-52.0,3320.0,3282.0,3365.0,3282.0,2026-08-31 16:00:28,value
