symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
ATHERENERG,ATHERENERGEQN,1454.0,14.25,23853424,23853424,34435757023.36,1272.7,,,1500.0,349.35,181.3,1341.2,1450.4,1500.0,1336.5,2026-08-04 16:00:28,value
HDFCBANK,HDFCBANKEQN,742.0,-1.46,31559802,31559802,23437255759.26,753.0,19-Jun-2026,,1020.5,726.65,-11.0,753.2,742.0,753.2,738.0,2026-08-04 16:00:28,value
LICI,LICIEQN,391.3,-8.68,52718651,52718651,20813323414.8,428.5,25-Jun-2026,,468.48,360.75,-37.2,392.0,391.3,402.4,388.8,2026-08-04 16:00:28,value
KEI,KEIEQN,5500.0,9.49,3728753,3728753,20024484948.37,5023.3,28-Jan-2026,,5708.0,3712.2,476.7,5201.0,5500.0,5510.0,5201.0,2026-08-04 16:00:28,value
KALYANKJIL,KALYANKJILEQN,591.4,-2.73,28511014,28511014,17046165050.32,608.0,04-Sep-2025,,648.95,327.05,-16.6,610.0,591.4,610.8,586.55,2026-08-04 16:00:28,value
ICICIBANK,ICICIBANKEQN,1454.6,-0.37,11458963,11458963,16522105801.55,1460.0,03-Aug-2026,,1480.0,1187.6,-5.4,1452.0,1454.6,1454.6,1430.8,2026-08-04 16:00:28,value
MANYAVAR,MANYAVAREQN,488.0,16.54,30164506,30164506,14196321458.78,418.75,28-Aug-2025,,796.55,329.2,69.25,416.95,485.9,496.8,415.9,2026-08-04 16:00:28,value
RELIANCE,RELIANCEEQN,1290.9,-2.13,10759546,10759546,13948137457.1,1319.0,05-Jun-2026,,1611.8,1249.8,-28.1,1315.0,1290.9,1315.0,1286.4,2026-08-04 16:00:28,value
GESHIP,GESHIPEQN,1433.0,2.47,8556675,8556675,12612111116.25,1398.4,20-May-2026,,1798.0,914.7,34.6,1590.3,1434.9,1598.9,1428.0,2026-08-04 16:00:28,value
BAJFINANCE,BAJFINANCEEQN,1149.0,-0.35,9437990,9437990,10834151860.7,1153.0,30-Jun-2026,,1176.4,787.9,-4.0,1164.0,1149.0,1164.0,1139.5,2026-08-04 16:00:28,value
INFY,INFYEQN,1167.5,-1.06,9243589,9243589,10727369906.28,1180.0,10-Jun-2026,,1728.0,982.4,-12.5,1168.0,1167.5,1175.7,1153.3,2026-08-04 16:00:28,value
BSE,BSEEQN,3618.0,1.2,2817947,2817947,10151766785.38,3575.0,10-Jul-2026,,4446.8,2021.5,43.0,3575.0,3618.0,3637.8,3555.4,2026-08-04 16:00:28,value
BLUESTONE,BLUESTONEEQN,858.3,6.93,11927196,11927196,9969346776.6,802.7,,,869.5,399.8,55.6,800.7,848.75,865.0,787.1,2026-08-04 16:00:28,value
BHARTIARTL,BHARTIARTLEQN,1970.1,-0.02,4977391,4977391,9745482708.45,1970.5,24-Jul-2026,,2174.5,1740.5,-0.4,1980.0,1970.1,1980.0,1936.0,2026-08-04 16:00:28,value
RBA,RBAEQN,84.91,20.0,114839192,114839192,9376620026.8,70.76,,,87.65,57.15,14.15,78.9,84.91,84.91,76.73,2026-08-04 16:00:28,value
NETWEB,NETWEBEQN,4731.4,3.17,1899271,1899271,8958728358.03,4586.0,07-Aug-2026,,5244.0,2037.3,145.4,4609.0,4762.2,4780.0,4593.1,2026-08-04 16:00:28,value
SBIN,SBINEQN,1042.7,-0.22,8544184,8544184,8854765088.4,1045.0,15-May-2026,,1234.7,786.55,-2.3,1047.6,1042.7,1047.6,1030.9,2026-08-04 16:00:28,value
MARUTI,MARUTIEQN,14168.0,0.13,619717,619717,8759823738.4,14150.0,07-Aug-2026,,17370.0,12201.0,18.0,14124.0,14168.0,14254.0,14015.0,2026-08-04 16:00:28,value
PAYTM,PAYTMEQN,1400.0,-0.71,6114443,6114443,8645883546.43,1410.0,,,1437.6,930.6,-10.0,1436.0,1400.0,1436.6,1388.4,2026-08-04 16:00:28,value
M&M,M&MEQN,3433.0,0.13,2450782,2450782,8364837567.66,3428.6,03-Jul-2026,,3839.9,2896.0,4.4,3401.0,3433.0,3434.1,3384.6,2026-08-04 16:00:28,value
