symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
INFY,INFYEQN,1153.5,4.32,34400369,34400369,39641953224.53,1105.7,10-Jun-2026,,1728.0,982.4,47.8,1147.0,1155.6,1164.5,1128.4,2026-07-29 16:00:29,value
KALYANKJIL,KALYANKJILEQN,630.65,3.67,44160878,44160878,27523267213.5,608.35,04-Sep-2025,,634.7,327.05,22.3,612.0,628.6,634.7,609.35,2026-07-29 16:00:29,value
PARADEEP,PARADEEPEQN,156.6,12.49,173193514,173193514,26796500486.08,139.21,22-Aug-2025,,234.39,99.7,17.39,144.8,156.54,159.5,142.31,2026-07-29 16:00:29,value
KAYNES,KAYNESEQN,3655.0,13.24,6028689,6028689,21447000830.61,3227.7,08-Sep-2023,,7705.0,2995.0,427.3,3271.0,3638.6,3685.0,3270.2,2026-07-29 16:00:29,value
SWIGGY,SWIGGYEQN,286.5,6.72,73291848,73291848,20956338098.64,268.47,,,474.0,235.75,18.03,272.0,287.34,290.88,271.99,2026-07-29 16:00:29,value
KPITTECH,KPITTECHEQN,638.5,5.98,28550031,28550031,18118991673.84,602.45,04-Feb-2026,,1328.0,543.0,36.05,610.0,638.75,662.65,606.65,2026-07-29 16:00:29,value
TCS,TCSEQN,2440.0,1.75,7169419,7169419,17571170556.15,2398.0,15-Jul-2026,,3350.0,1976.8,42.0,2440.0,2446.6,2475.5,2415.1,2026-07-29 16:00:29,value
ICICIBANK,ICICIBANKEQN,1437.8,0.49,10856166,10856166,15614532119.46,1430.8,03-Aug-2026,,1494.5,1187.6,7.0,1442.5,1437.9,1448.5,1428.5,2026-07-29 16:00:29,value
ETERNAL,ETERNALEQN,311.7,1.09,49740797,49740797,15544993878.44,308.35,,,368.45,212.6,3.35,309.9,311.8,316.35,308.5,2026-07-29 16:00:29,value
HDFCBANK,HDFCBANKEQN,748.3,1.75,20460659,20460659,15300276193.61,735.4,19-Jun-2026,,1020.5,726.65,12.9,743.0,748.2,751.25,740.8,2026-07-29 16:00:29,value
FSL,FSLEQN,293.49,11.57,49403727,49403727,14364133625.25,263.06,20-Feb-2026,,381.4,202.0,30.43,266.0,293.58,298.5,266.0,2026-07-29 16:00:29,value
COFORGE,COFORGEEQN,1707.0,1.25,8196676,8196676,14233691807.52,1686.0,03-Aug-2026,,1989.7,1008.1,21.0,1720.0,1714.9,1764.9,1705.2,2026-07-29 16:00:29,value
BEL,BELEQN,387.5,-0.39,32630643,32630643,12580744408.65,389.0,06-Mar-2026,,473.45,361.2,-1.5,390.9,387.55,390.95,382.2,2026-07-29 16:00:29,value
AXISBANK,AXISBANKEQN,1235.9,1.01,10110233,10110233,12380991331.8,1223.5,10-Jul-2026,,1418.3,1042.5,12.4,1229.5,1235.4,1237.1,1214.4,2026-07-29 16:00:29,value
LT,LTEQN,3927.0,2.48,3115802,3115802,12288723088.0,3832.0,22-May-2026,,4440.0,3288.1,95.0,3895.4,3931.4,3978.2,3891.1,2026-07-29 16:00:29,value
BHARTIARTL,BHARTIARTLEQN,1946.0,2.32,6315728,6315728,12281943612.48,1901.8,24-Jul-2026,,2174.5,1740.5,44.2,1915.2,1950.2,1957.0,1913.1,2026-07-29 16:00:29,value
JIOFIN,JIOFINEQN,248.75,4.92,48984683,48984683,12118810574.2,237.08,11-Aug-2025,,338.6,223.3,11.67,238.0,249.48,253.9,237.51,2026-07-29 16:00:29,value
RELIANCE,RELIANCEEQN,1277.1,0.74,9448307,9448307,12051787993.85,1267.7,05-Jun-2026,,1611.8,1249.8,9.4,1275.0,1275.9,1282.4,1268.7,2026-07-29 16:00:29,value
M&M,M&MEQN,3228.0,-1.32,3693381,3693381,12002971176.66,3271.2,03-Jul-2026,,3839.9,2896.0,-43.2,3280.1,3221.8,3321.2,3211.8,2026-07-29 16:00:29,value
BLUESTONE,BLUESTONEEQN,769.0,1.55,13952569,13952569,10947743740.16,757.25,,,869.5,399.8,11.75,780.0,770.25,807.9,761.25,2026-07-29 16:00:29,value
