symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
PINELABS,PINELABSEQN,198.85,14.83,258437895,276696049,53092437882.12,173.17,-,,284.0,134.73,25.68,171.0,202.17,206.38,170.96,2026-09-11 16:00:28,value
MOLBIO,MOLBIOEQN,1406.7,-6.8,21021507,22057840,34171123414.4,1509.4,-,,1686.8,926.35,-102.7,1545.0,1438.2,1686.8,1391.7,2026-09-11 16:00:28,value
HDFCBANK,HDFCBANKEQN,708.25,2.08,28343558,31411934,21777893842.2,693.8,19-Jun-2026,,1020.5,681.9,14.45,683.9,708.25,709.0,681.9,2026-09-11 16:00:28,value
PAYTM,PAYTMEQN,1807.5,3.94,8356288,9269434,16628901124.3,1739.0,-,,1840.0,930.6,68.5,1745.0,1807.5,1840.0,1726.8,2026-09-11 16:00:28,value
RAYMOND,RAYMONDEQN,1003.0,17.47,15595747,16245056,15704258085.76,853.85,14-May-2025,,1024.5,320.0,149.15,853.85,1002.8,1024.5,835.05,2026-09-11 16:00:28,value
BSE,BSEEQN,3384.0,2.36,3921814,4326473,14084400204.2,3306.0,10-Jul-2026,,4446.8,2021.5,78.0,3280.0,3384.0,3394.4,3193.2,2026-09-11 16:00:28,value
ESDS,ESDSEQN,1740.4,10.0,7019961,7498763,12742797941.16,1582.2,-,,1740.4,756.0,158.2,1600.0,1740.4,1740.4,1582.7,2026-09-11 16:00:28,value
RELIANCE,RELIANCEEQN,1257.5,-1.3,7451218,8777736,11053451835.36,1274.0,05-Jun-2026,,1611.8,1249.8,-16.5,1267.0,1257.5,1267.4,1253.0,2026-09-11 16:00:28,value
ICICIBANK,ICICIBANKEQN,1379.3,-0.38,6477115,7064417,9745999049.03,1384.5,03-Aug-2026,,1480.0,1187.6,-5.2,1371.6,1379.3,1389.0,1367.6,2026-09-11 16:00:28,value
DHOOTTRANS,DHOOTTRANSEQN,1728.7,10.0,5849525,5862704,9696033010.4,1571.6,-,,1728.7,1131.0,157.1,1552.0,1728.7,1728.7,1531.5,2026-09-11 16:00:28,value
IFCI,IFCIEQN,82.67,-2.91,105478320,110886137,9217964568.81,85.15,19-Sep-2024,,107.5,46.23,-2.48,83.8,82.29,85.59,81.52,2026-09-11 16:00:28,value
COCHINSHIP,COCHINSHIPEQN,1381.0,-9.17,5876030,6390480,8980669353.6,1520.4,03-Feb-2026,,1979.9,1187.0,-139.4,1510.0,1381.0,1510.0,1372.0,2026-09-11 16:00:28,value
IDEA,IDEAEQN,14.97,0.47,502686173,547907103,8235043758.09,14.9,20-Aug-2024,,15.79,7.29,0.07,15.08,14.97,15.2,14.84,2026-09-11 16:00:28,value
ATHERENERG,ATHERENERGEQN,1656.0,-0.14,4669023,4881695,8087845825.15,1658.3,-,,1744.0,522.05,-2.3,1657.0,1656.0,1673.5,1615.5,2026-09-11 16:00:28,value
SBIN,SBINEQN,995.7,-1.39,7247000,7771109,7744454096.13,1009.7,15-May-2026,,1234.7,810.4,-14.0,1000.0,995.7,1001.9,993.0,2026-09-11 16:00:28,value
BHARTIARTL,BHARTIARTLEQN,1831.1,-0.43,3612381,4181325,7703965872.75,1839.0,24-Jul-2026,,2174.5,1740.5,-7.9,1832.0,1831.1,1852.0,1830.5,2026-09-11 16:00:28,value
ETERNAL,ETERNALEQN,323.5,0.43,19973035,22712054,7286026923.2,322.1,-,,368.45,212.6,1.4,317.95,323.5,324.8,316.05,2026-09-11 16:00:28,value
DIXON,DIXONEQN,13425.0,-0.56,517617,549928,7283691873.68,13500.0,16-Sep-2025,,18471.0,9600.0,-75.0,13300.0,13425.0,13490.0,12980.0,2026-09-11 16:00:28,value
GRANULES,GRANULESEQN,913.8,1.62,7610726,7851231,7029678188.16,899.25,30-Jul-2026,,914.85,510.55,14.55,895.95,909.3,914.85,881.25,2026-09-11 16:00:28,value
SILVERBEES,SILVERBEESEQN,217.05,-2.9,28206330,31806842,6872822419.36,223.53,-,,360.0,119.0,-6.48,216.79,216.72,218.0,214.02,2026-09-11 16:00:28,value
