symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
INFY,INFYEQN,1105.0,2.39,28100895,28100895,31151247152.25,1079.2,10-Jun-2026,,1728.0,982.4,25.8,1097.0,1105.7,1118.5,1097.0,2026-07-28 16:00:29,value
ICICIBANK,ICICIBANKEQN,1417.6,-1.94,19486209,19486209,27890610941.7,1445.7,03-Aug-2026,,1494.5,1187.6,-28.1,1442.3,1430.8,1445.9,1417.6,2026-07-28 16:00:29,value
COFORGE,COFORGEEQN,1683.7,10.16,15625771,15625771,25973937844.75,1528.4,03-Aug-2026,,1989.7,1008.1,155.3,1570.0,1686.0,1692.8,1567.3,2026-07-28 16:00:29,value
HDFCBANK,HDFCBANKEQN,736.75,-0.38,33886037,33886037,24956049669.39,739.55,19-Jun-2026,,1020.5,726.65,-2.8,732.0,735.4,740.25,732.0,2026-07-28 16:00:29,value
KALYANKJIL,KALYANKJILEQN,608.2,7.72,36154077,36154077,21443706150.24,564.6,04-Sep-2025,,616.0,327.05,43.6,565.0,608.35,611.0,565.0,2026-07-28 16:00:29,value
ETERNAL,ETERNALEQN,307.5,3.94,70410211,70410211,21418082084.09,295.85,,,368.45,212.6,11.65,295.7,308.35,310.0,294.2,2026-07-28 16:00:29,value
VBL,VBLEQN,429.5,-7.53,47975773,47975773,21014348089.46,464.5,31-Jul-2026,,555.8,381.0,-35.0,464.7,430.0,470.0,423.0,2026-07-28 16:00:29,value
HINDUNILVR,HINDUNILVREQN,2020.0,-7.11,9947304,9947304,20625138005.76,2174.6,23-Jun-2026,,2750.0,2016.0,-154.6,2174.6,2022.7,2213.0,2016.0,2026-07-28 16:00:29,value
TCS,TCSEQN,2398.0,4.46,8248513,8248513,19711718971.49,2295.6,15-Jul-2026,,3350.0,1976.8,102.4,2325.0,2398.0,2417.4,2323.0,2026-07-28 16:00:29,value
LODHA,LODHAEQN,1311.0,9.37,12877563,12877563,16483280640.0,1198.7,22-Aug-2025,,1327.6,650.8,112.3,1233.2,1301.4,1316.4,1228.25,2026-07-28 16:00:29,value
BEL,BELEQN,389.0,-4.46,35317783,35317783,13877769652.02,407.15,06-Mar-2026,,473.45,361.2,-18.15,406.15,389.0,406.15,388.0,2026-07-28 16:00:29,value
BHARTIARTL,BHARTIARTLEQN,1904.7,-0.03,6309089,6309089,11984619282.62,1905.3,24-Jul-2026,,2174.5,1740.5,-0.6,1901.0,1901.8,1908.4,1892.4,2026-07-28 16:00:29,value
RELIANCE,RELIANCEEQN,1271.7,-0.65,9312184,9312184,11836065229.52,1280.0,05-Jun-2026,,1611.8,1249.8,-8.3,1275.0,1267.7,1279.2,1265.9,2026-07-28 16:00:29,value
SUZLON,SUZLONEQN,47.98,-9.73,224762106,224762106,11166181426.08,53.15,03-Sep-2024,,66.81,38.19,-5.17,53.15,48.02,53.2,47.84,2026-07-28 16:00:29,value
CUPID,CUPIDEQN,232.0,4.76,44976415,44976415,10318938893.45,221.46,09-Mar-2026,,232.0,29.6,10.54,222.59,231.83,232.0,221.7,2026-07-28 16:00:29,value
CMLL,CMLLEQN,567.0,-0.62,17478496,17478496,10314934414.4,570.55,,,624.4,463.35,-3.55,583.0,566.35,621.7,556.4,2026-07-28 16:00:29,value
RRKABEL,RRKABELEQN,2585.0,2.36,3862524,3862524,10140438758.16,2525.3,16-Jun-2026,,2775.0,1165.0,59.7,2750.0,2576.9,2775.0,2516.5,2026-07-28 16:00:29,value
SBIN,SBINEQN,1014.4,-0.61,9873370,9873370,10012781984.4,1020.6,15-May-2026,,1234.7,786.55,-6.2,1018.0,1013.2,1022.0,1008.3,2026-07-28 16:00:29,value
SWIGGY,SWIGGYEQN,270.1,4.7,35649183,35649183,9503002712.31,257.98,,,474.0,235.75,12.12,257.9,268.47,273.0,256.35,2026-07-28 16:00:29,value
DMART,DMARTEQN,3850.8,-4.39,2412848,2412848,9287124337.44,4027.7,09-Aug-2021,,4949.5,3529.0,-176.9,4027.7,3846.6,4094.2,3755.1,2026-07-28 16:00:29,value
