symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
HDFCBANK,HDFCBANKEQN,777.45,0.65,39990334,39990334,31342424272.5,772.45,19-Jun-2026,,1020.5,726.65,5.0,790.0,777.35,793.5,775.6,2026-06-15 16:00:25,value
IFCI,IFCIEQN,89.0,5.24,309826530,309826530,27552873312.9,84.57,19-Sep-2024,,91.3,46.23,4.43,87.67,89.6,91.3,84.7,2026-06-15 16:00:25,value
RELIANCE,RELIANCEEQN,1306.5,1.04,18633321,18633321,24429215497.05,1293.0,05-Jun-2026,,1611.8,1253.2,13.5,1315.3,1307.0,1325.0,1303.3,2026-06-15 16:00:25,value
MTARTECH,MTARTECHEQN,7330.0,2.38,3122608,3122608,22874446321.44,7159.5,04-Aug-2023,,8449.5,1390.5,170.5,7289.0,7344.0,7560.0,7010.0,2026-06-15 16:00:25,value
ICICIBANK,ICICIBANKEQN,1328.0,-0.95,16172921,16172921,21667670909.75,1340.8,12-Aug-2025,,1500.0,1187.6,-12.8,1354.6,1327.6,1362.7,1325.3,2026-06-15 16:00:25,value
BSE,BSEEQN,4127.0,2.13,4653050,4653050,19254646613.5,4041.1,10-Jul-2026,,4446.8,2021.5,85.9,4149.9,4126.0,4192.3,4048.0,2026-06-15 16:00:25,value
LT,LTEQN,4171.0,3.01,3978153,3978153,16626252866.67,4049.3,22-May-2026,,4440.0,3288.1,121.7,4130.0,4169.8,4214.9,4130.0,2026-06-15 16:00:25,value
M&M,M&MEQN,3136.0,3.06,5286854,5286854,16566991431.48,3042.9,04-Jul-2025,,3839.9,2896.0,93.1,3090.0,3134.3,3167.0,3078.0,2026-06-15 16:00:25,value
GROWW,GROWWEQN,207.85,4.46,79080712,79080712,16188612553.52,198.97,,,227.2,112.0,8.88,202.9,207.34,208.0,198.81,2026-06-15 16:00:25,value
KALYANKJIL,KALYANKJILEQN,382.5,10.95,39244670,39244670,14813293138.2,344.75,04-Sep-2025,,617.7,327.05,37.75,352.0,383.0,386.7,350.95,2026-06-15 16:00:25,value
SBIN,SBINEQN,1021.0,0.38,12463437,12463437,12784121234.01,1017.15,15-May-2026,,1234.7,781.7,3.85,1034.0,1020.85,1034.0,1018.5,2026-06-15 16:00:25,value
SHRIRAMFIN,SHRIRAMFINEQN,998.95,4.61,12251483,12251483,12276966084.64,954.95,03-Jul-2026,,1108.0,566.5,44.0,1005.0,1000.65,1009.5,988.0,2026-06-15 16:00:25,value
APOLLO,APOLLOEQN,422.9,3.3,27989987,27989987,11840604200.61,409.4,08-Sep-2025,,446.9,162.34,13.5,415.0,421.65,430.9,410.2,2026-06-15 16:00:25,value
INDIGO,INDIGOEQN,4888.9,3.8,2365057,2365057,11593935124.26,4709.7,13-Aug-2025,,6232.5,3895.2,179.2,4820.0,4880.4,4941.5,4810.1,2026-06-15 16:00:25,value
BAJFINANCE,BAJFINANCEEQN,940.95,2.47,11989428,11989428,11370773515.2,918.3,30-Jun-2026,,1102.5,787.9,22.65,942.0,942.3,959.0,939.0,2026-06-15 16:00:25,value
MCX,MCXEQN,2893.0,1.4,3912641,3912641,11225875672.33,2853.0,02-Jan-2026,,3480.0,1460.8,40.0,2909.0,2895.6,2909.0,2810.2,2026-06-15 16:00:25,value
AXISBANK,AXISBANKEQN,1365.1,0.65,7522828,7522828,10289949823.24,1356.3,10-Jul-2026,,1418.3,1042.5,8.8,1372.0,1368.3,1378.0,1360.6,2026-06-15 16:00:25,value
TMCV,TMCVEQN,406.4,4.13,24852661,24852661,10241781598.1,390.3,12-Jun-2026,,509.0,306.3,16.1,411.0,406.6,426.65,404.0,2026-06-15 16:00:25,value
ETERNAL,ETERNALEQN,251.35,3.1,39998375,39998375,10154787445.0,243.8,,,368.45,212.6,7.55,250.0,252.0,256.65,248.05,2026-06-15 16:00:25,value
BHARTIARTL,BHARTIARTLEQN,1843.0,1.12,5307277,5307277,9747079574.35,1822.5,18-Jul-2025,,2174.5,1740.5,20.5,1841.0,1841.2,1857.0,1816.0,2026-06-15 16:00:25,value
