symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
HDFCBANK,HDFCBANKEQN,734.3,-0.1,44772122,44772122,32938402434.18,735.0,19-Jun-2026,,1020.5,726.65,-0.7,739.0,734.3,740.5,733.55,2026-08-06 16:00:27,value
NAVINFLUOR,NAVINFLUOREQN,8619.0,13.27,3853522,3853522,32151899342.22,7609.5,12-Jun-2026,,8775.5,4498.5,1009.5,7950.0,8650.0,8775.5,7834.5,2026-08-06 16:00:27,value
RELIANCE,RELIANCEEQN,1325.0,3.52,20342297,20342297,26714114689.31,1280.0,05-Jun-2026,,1611.8,1249.8,45.0,1285.0,1325.0,1325.2,1281.2,2026-08-06 16:00:27,value
HAL,HALEQN,4920.0,5.92,4796689,4796689,23413838181.25,4645.0,18-Feb-2026,,4978.0,3479.1,275.0,4695.3,4920.0,4950.0,4685.4,2026-08-06 16:00:27,value
LICI,LICIEQN,387.55,-1.39,57401466,57401466,22313671878.18,393.0,25-Jun-2026,,468.48,360.75,-5.45,387.25,387.55,391.4,387.25,2026-08-06 16:00:27,value
ICICIBANK,ICICIBANKEQN,1457.5,0.51,14954726,14954726,21769744185.46,1450.1,03-Aug-2026,,1480.0,1187.6,7.4,1460.0,1457.5,1460.0,1448.3,2026-08-06 16:00:27,value
NEULANDLAB,NEULANDLABEQN,21600.0,8.24,929534,929534,20144544806.44,19956.0,24-Jul-2026,,22490.0,11500.0,1644.0,21800.0,21543.0,22490.0,21000.0,2026-08-06 16:00:27,value
JNPR,JNPREQN,262.5,7.14,69638657,69638657,17267601389.72,225.0,,,264.72,232.11,17.5,245.0,259.71,264.72,232.11,2026-08-06 16:00:27,value
SHILPAMED,SHILPAMEDEQN,737.65,2.2,20729663,20729663,15739411226.01,721.75,03-Oct-2025,,786.15,259.5,15.9,739.1,738.8,786.15,730.3,2026-08-06 16:00:27,value
SWIGGY,SWIGGYEQN,288.65,-0.43,51405488,51405488,15221679051.68,289.9,,,474.0,235.75,-1.25,290.3,288.65,305.0,285.0,2026-08-06 16:00:27,value
SBIN,SBINEQN,1085.0,2.84,13822265,13822265,14836819251.0,1055.0,15-May-2026,,1234.7,790.0,30.0,1052.5,1085.0,1088.1,1052.5,2026-08-06 16:00:27,value
SHRIRAMFIN,SHRIRAMFINEQN,1141.0,1.66,12605459,12605459,14367828222.79,1122.4,03-Jul-2026,,1153.7,566.5,18.6,1130.0,1141.0,1153.7,1120.0,2026-08-06 16:00:27,value
KALYANKJIL,KALYANKJILEQN,598.0,5.0,24595955,24595955,14305499347.1,569.5,04-Sep-2025,,648.95,327.05,28.5,575.0,598.0,600.0,561.25,2026-08-06 16:00:27,value
TRENT,TRENTEQN,3107.1,-0.7,4403351,4403351,13768794208.39,3129.0,12-Jun-2026,,3782.67,2183.67,-21.9,3120.0,3107.1,3244.5,3046.2,2026-08-06 16:00:27,value
BSE,BSEEQN,3435.0,-2.82,3925729,3925729,13674609597.57,3534.6,10-Jul-2026,,4446.8,2021.5,-99.6,3534.6,3435.0,3536.8,3432.0,2026-08-06 16:00:27,value
CUMMINSIND,CUMMINSINDEQN,5402.0,-0.7,2063594,2063594,11053228542.2,5440.0,17-Jul-2026,,6100.0,3494.2,-38.0,5175.0,5402.0,5455.0,5175.0,2026-08-06 16:00:27,value
HINDCOPPER,HINDCOPPEREQN,543.0,1.72,19838083,19838083,10653447332.66,533.8,13-Feb-2026,,760.05,226.7,9.2,542.45,545.95,551.0,525.55,2026-08-06 16:00:27,value
BHARTIARTL,BHARTIARTLEQN,1948.0,-1.52,5391645,5391645,10555331249.4,1978.0,24-Jul-2026,,2174.5,1740.5,-30.0,1969.0,1948.0,1970.0,1944.3,2026-08-06 16:00:27,value
MAZDOCK,MAZDOCKEQN,2530.0,6.28,4183448,4183448,10451926483.2,2380.5,13-Feb-2026,,3061.4,2057.4,149.5,2380.5,2530.0,2574.0,2373.3,2026-08-06 16:00:27,value
CUPID,CUPIDEQN,263.0,4.32,38625175,38625175,10059540577.0,252.11,09-Mar-2026,,263.0,30.21,10.89,254.0,262.61,263.0,253.8,2026-08-06 16:00:27,value
