symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime,fetch_by
HDFCBANK,HDFCBANKEQN,792.8,2.34,34701292,34701292,27365091858.28,774.65,19-Jun-2026,,1020.5,726.65,18.15,773.0,793.2,794.9,772.65,2026-06-24 15:59:55,value
ICICIBANK,ICICIBANKEQN,1373.0,2.59,16440708,16440708,22523276738.76,1338.3,12-Aug-2025,,1500.0,1187.6,34.7,1340.6,1373.6,1377.6,1340.6,2026-06-24 15:59:57,value
KPRMILL,KPRMILLEQN,1215.6,7.47,14993505,14993505,18823595852.25,1131.15,20-Jul-2026,,1334.0,796.1,84.45,1139.0,1218.45,1334.0,1135.0,2026-06-24 15:59:54,value
BHARTIARTL,BHARTIARTLEQN,1874.8,-1.41,8957457,8957457,16869847491.81,1901.6,18-Jul-2025,,2174.5,1740.5,-26.8,1891.2,1877.3,1894.1,1872.9,2026-06-24 15:59:41,value
PINELABS,PINELABSEQN,160.95,7.26,94654541,94654541,14944058933.08,150.05,,,284.0,134.73,10.9,150.2,161.27,162.49,149.99,2026-06-24 15:59:41,value
RELIANCE,RELIANCEEQN,1313.4,0.3,11030917,11030917,14475100214.91,1309.5,05-Jun-2026,,1611.8,1253.2,3.9,1305.7,1313.6,1322.0,1297.5,2026-06-24 15:59:57,value
INFY,INFYEQN,1056.0,2.59,12346266,12346266,12971480910.24,1029.3,10-Jun-2026,,1728.0,1026.0,26.7,1040.9,1056.6,1065.5,1037.7,2026-06-24 15:59:45,value
TRENT,TRENTEQN,3256.0,3.6,3950989,3950989,12816178608.31,3142.9,12-Jun-2026,,4174.0,2183.67,113.1,3158.1,3247.0,3309.2,3140.0,2026-06-24 15:59:49,value
SBIN,SBINEQN,1034.5,1.01,11724076,11724076,12141101383.32,1024.2,15-May-2026,,1234.7,786.55,10.3,1024.0,1034.6,1044.5,1020.5,2026-06-24 15:59:59,value
JSWINFRA,JSWINFRAEQN,338.5,7.48,35635252,35635252,11906450398.24,314.95,18-Jun-2026,,349.0,233.42,23.55,317.5,338.4,343.45,316.5,2026-06-24 15:58:32,value
AXISBANK,AXISBANKEQN,1384.0,1.5,8343829,8343829,11503136412.56,1363.5,10-Jul-2026,,1418.3,1042.5,20.5,1356.0,1384.5,1386.1,1356.0,2026-06-24 15:58:42,value
BSE,BSEEQN,3881.4,-1.53,2837953,2837953,11096878682.01,3941.8,10-Jul-2026,,4446.8,2021.5,-60.4,3939.8,3886.6,3966.5,3876.0,2026-06-24 15:59:44,value
INDIGO,INDIGOEQN,5198.0,4.77,2145122,2145122,11020371214.02,4961.4,13-Aug-2025,,6232.5,3895.2,236.6,4990.0,5207.2,5230.0,4967.1,2026-06-24 15:59:42,value
TCS,TCSEQN,2107.1,2.31,4747277,4747277,9938946599.97,2059.6,25-May-2026,,3489.9,2055.0,47.5,2061.0,2109.0,2120.7,2061.0,2026-06-24 15:59:55,value
WIPRO,WIPROEQN,174.66,0.1,56627728,56627728,9838501462.72,174.49,05-Jun-2026,,273.1,171.49,0.17,171.5,174.48,175.49,171.49,2026-06-24 15:59:57,value
TATASTEEL,TATASTEELEQN,190.15,-1.76,51305789,51305789,9793249004.32,193.56,12-Jun-2026,,224.4,150.48,-3.41,192.8,190.16,193.38,189.59,2026-06-24 15:59:42,value
BAJFINANCE,BAJFINANCEEQN,990.0,2.87,9873777,9873777,9699307360.41,962.4,30-Jun-2026,,1102.5,787.9,27.6,952.4,990.95,993.9,952.4,2026-06-24 15:59:47,value
MTARTECH,MTARTECHEQN,7800.0,-3.96,1214098,1214098,9658708075.08,8122.0,04-Aug-2023,,8714.0,1390.5,-322.0,8122.0,7777.0,8297.5,7732.0,2026-06-24 15:59:01,value
KIRLOSENG,KIRLOSENGEQN,2558.0,2.14,3825730,3825730,9625574937.3,2504.4,20-Feb-2026,,2720.0,828.15,53.6,2463.9,2563.6,2593.0,2412.4,2026-06-24 15:59:40,value
TMCV,TMCVEQN,412.9,3.21,20105269,20105269,8328406630.56,400.05,12-Jun-2026,,509.0,306.3,12.85,404.0,411.4,420.55,402.5,2026-06-24 15:59:39,value
